Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Chosen_Img,Choice_RT,Conf,Conf_RT,DV_Top,Value_Range,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Gaze_Shift_Frequency,Chose_Item_1,Item1_DV,zItem1_DV,zGSF,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DDT,zItem1_DDT,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,Block,CoM_Next,zConf,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zRT,AbsDV,zAbsDV,AbsDDT,zAbsDDT,RTBin,DVBin,Conf_Dich,zAbsDV_sqrt,Summed_Value,zSV,DVBin2,GSF_Dich,DDT_Dich
28,9,empty.png,-1,50_nakd_rhubarb_and_custard.png,0.7,12_szechuan_peanuts.png,1.8,28_nakd_banana_crunch.png,0.85,28_nakd_banana_crunch.png,7529,30,2394,0.95,1.1,0.85,FALSE,1.25,0.7,1.8,0.7,1.8,0.85,3,,1458,2904,1256,3,5618,5,0,-0.625,-1.33538645,0.231416973,1458,2904,1256,-622,-0.964903305,1.8,0.85,0.7,1.250270316,-0.577944074,0.032146139,1256,0,2904,1458,1256,1.221244715,0.364413627,1.234621625,3,,-1.12888576,0.222583829,2.051021731,-0.032841107,-0.720184933,-0.714703843,1.794736214,1.373181829,0.6,1.882036343,818,1.299876375,5,5,0,2.058061265,3.35,0.33080558,1,1,0
28,35,1_shapers_popcorn.png,0.95,27_mars.png,0.7,empty.png,-1,68_skittles_wildberry.png,0.9,27_mars.png,4932,58,1773,0.05,0.25,0.7,FALSE,0.925,0.9,0.95,0.95,0.7,0.9,2,1382,1476,,1126,3,3984,7,0,0.15,0.315873838,1.324008586,1382,1476,1126,81,-0.110933129,0.95,0.9,0.7,-0.991972712,-0.418511226,0.032146139,1476,1,1476,1382,1126,-0.306847098,0.242036668,0.893034642,3,,0.035477605,0.126483358,0.245344466,-0.197223491,-0.150569638,-0.714703843,-0.258442015,0.08589514,-0.3,-0.728775593,-469,-1.152550345,4,2,0,1.274678091,2.55,-0.536185448,3,1,1
28,44,24_twix.png,1.15,4_walkers_squares_cheese_and_onion.png,0.3,13_fruit_pastilles.png,0.85,empty.png,-1,24_twix.png,2515,84,2348,0.3,0.85,1.15,TRUE,0.575,0.3,0.85,1.15,0.3,0.85,1,854,412,620,,3,1886,3,1,0.575,1.221403674,-0.861174639,854,412,620,338,0.201257959,1.15,0.85,0.3,-0.464386117,-0.577944074,-1.090046338,854,1,854,620,412,-0.972444513,-0.984953375,-0.983066169,3,,1.116672158,-0.541162017,-1.100062123,-0.837050309,0.305122599,-1.627227501,-0.372507472,-1.112168752,0.15,0.576630375,28,-0.205498224,1,4,1,1.711785677,2.3,-0.807120144,4,0,1
28,11,empty.png,-1,10_hula_hoops_bbq_beef.png,0.2,44_walkers_french_fries.png,0.8,56_marshmallows.png,0.9,10_hula_hoops_bbq_beef.png,4932,26,3573,0.1,0.7,0.2,FALSE,0.85,0.8,0.9,0.2,0.8,0.9,1,,1752,506,1448,3,3706,5,1,-0.65,-1.388652911,0.231416973,1752,506,1448,775,0.732104285,0.9,0.8,0.2,-1.123869361,-0.737376922,-1.370594458,1752,1,1752,1448,506,-0.011501622,0.348311396,-0.736072504,3,,-1.295223383,0.594340912,-0.981201015,0.20993903,-1.859415524,-1.855358415,-0.486572929,0.08589514,0,0.141495052,51,-0.161670862,4,4,0,1.579580603,1.9,-1.240615658,1,1,1
28,39,38_milkybar.png,1.15,35_mms_plain.png,1.5,47_daim.png,1.1,empty.png,-1,35_mms_plain.png,3750,64,1508,0.35,0.4,1.5,TRUE,1.125,1.1,1.15,1.15,1.5,1.1,2,1550,833,544,,3,2927,4,0,-0.15,-0.323323693,-0.314878833,1550,833,544,861.5,0.837180274,1.5,1.15,1.1,0.458890424,0.378653014,1.154338616,833,0,1550,833,544,-0.227660267,-0.641975843,-0.636224002,3,,0.28498404,0.338915977,-0.567716095,-0.93315078,0.305122599,1.110343471,0.197819814,-0.500001227,-0.2,-0.438685378,445,0.589110899,2,2,1,1.383797113,3.75,0.764301094,2,0,1
28,15,14_maltesers.png,1.35,empty.png,-1,3_lindt_vanilla.png,1.1,40_nestle_rolo.png,1.25,3_lindt_vanilla.png,5219,62,3048,0.1,0.25,1.1,FALSE,1.3,1.25,1.35,1.35,1.1,1.25,2,1736,,1946,644,3,4326,5,0,0.175,0.369140299,0.231416973,1736,1946,644,441,0.326377345,1.35,1.25,1.1,0.063200478,0.69751871,1.154338616,1946,1,1946,1736,644,0.196096286,0.812055664,-0.373464785,3,,0.201815229,0.574109234,0.839650009,-0.806702792,0.760814835,0.197819814,0.197819814,0.228155933,-0.45,-1.163910915,-112,-0.472273469,4,1,1,1.090719447,3.7,0.710114155,3,1,1
28,25,25_wonderful_almonds.png,1.3,67_sour_cream_and_chive_rice_crisps.png,1,empty.png,-1,49_food_doctor_roasted_beans.png,1.15,49_food_doctor_roasted_beans.png,4112,66,1615,0.15,0.3,1.15,FALSE,1.15,1,1.3,1.3,1,1.15,3,976,1128,,1105,3,3209,5,0,0.225,0.475673221,0.231416973,976,1128,1105,-140.5,-0.380000546,1.3,1.15,1,-0.068696171,0.378653014,0.873790496,1105,0,1128,1105,976,-0.679239221,-0.203995146,0.498895817,3,,0.368152852,-0.386895472,-0.194694531,-0.223777568,0.646891776,-0.0303111,0.311885271,-0.320564269,-0.35,-0.8738207,-465,-1.144928195,3,1,1,1.216453504,3.45,0.439179459,3,1,0
28,10,empty.png,-1,18_galaxy_bar.png,0.95,60_caramel_rice_crisps.png,0.65,61_marmite_crisps.png,0.6,60_caramel_rice_crisps.png,5116,36,2397,0.3,0.35,0.65,FALSE,0.775,0.6,0.95,0.95,0.65,0.6,2,,1450,1287,1514,3,4251,5,0,0.325,0.688739065,0.231416973,1450,1287,1514,49.5,-0.149197796,0.95,0.65,0.6,-0.991972712,-1.215675467,-0.248401981,1287,0,1514,1450,1287,-0.26618359,0.351531842,1.316076982,3,,-0.879379324,0.212467989,0.006357769,0.293394702,-0.150569638,-0.144376558,-0.828769301,0.177100666,0,0.141495052,-579.5,-1.363112235,4,4,0,1.579580603,2.2,-0.915494023,4,1,0
28,18,31_beef_jerky.png,0.35,empty.png,-1,57_food_doctor_mild_korma_crisps.png,1.35,70_gb_butterscotch.png,1.2,70_gb_butterscotch.png,3354,76,2018,0.15,1,1.2,FALSE,0.85,0.35,1.35,0.35,1.35,1.2,3,512,,794,1325,3,2631,2,0,-0.925,-1.974583982,-1.407470445,512,794,1325,-547.5,-0.874404332,1.35,1.2,0.35,0.063200478,0.538085862,-0.949772279,1325,1,1325,794,512,-0.468431036,-0.704774546,-0.720306951,3,,0.783996911,-0.973614136,-0.61703081,0.054408005,-1.517646347,0.7681471,0.7681471,-0.696291381,-0.025,0.068972499,275,0.26516953,2,3,1,1.556455051,2.9,-0.156876873,1,0,0
28,38,15_jacobs_mini_cheddars.png,1.6,24_twix.png,1.15,16_peanuts.png,1.05,empty.png,-1,24_twix.png,3578,78,1825,0.45,0.55,1.15,FALSE,1.325,1.05,1.6,1.6,1.15,1.05,2,1068,1223,516,,3,2807,4,0,0.5,1.061604291,-0.314878833,1068,1223,516,198.5,0.031800151,1.6,1.15,1.05,0.722683721,0.378653014,1.014064556,1223,1,1223,1068,516,-0.577580452,-0.263573402,-0.709796583,3,,0.867165723,-0.270563324,-0.074568943,-0.968556216,1.330430131,0.311885271,0.083754357,-0.585258567,-0.075,-0.076072609,-103,-0.455123632,2,3,1,1.509141219,3.8,0.818488033,4,0,1
28,48,17_mrporky_pork_crackles.png,0.5,34_hobnob_flapjack.png,0.9,33_walkers_smoky_bacon.png,0.65,empty.png,-1,34_hobnob_flapjack.png,1927,98,3063,0.25,0.4,0.9,TRUE,0.575,0.5,0.65,0.5,0.9,0.65,2,452,727,456,,3,1635,3,0,-0.275,-0.589655998,-0.861174639,452,727,456,-139.5,-0.378785794,0.9,0.65,0.5,-1.123869361,-1.215675467,-0.5289501,727,1,727,456,452,-1.108346235,-1.249029972,-0.877962482,3,,1.69885384,-1.049482928,-0.701750962,-1.044425009,-1.175877169,-0.258442015,-0.828769301,-1.403629889,0,0.141495052,45,-0.173104087,1,4,1,1.579580603,2.05,-1.07805484,2,0,0
28,21,63_kitkat.png,1,empty.png,-1,56_marshmallows.png,0.9,69_maple_pecan.png,1.3,63_kitkat.png,2481,86,2467,0.3,0.4,1,FALSE,1.1,0.9,1.3,1,0.9,1.3,1,644,,438,786,3,1868,3,1,-0.1,-0.216790771,-0.861174639,644,438,786,32,-0.170455944,1.3,1,0.9,-0.068696171,-0.09964553,0.593242377,644,0,786,644,438,-1.045210789,-0.946308019,-0.914748772,3,,1.19984097,-0.806702792,-1.067185647,-0.627146649,-0.036646578,-0.258442015,-0.258442015,-1.129021947,-0.15,-0.29364027,-77,-0.405579658,1,2,1,1.435248953,3.2,0.168244762,2,0,0
28,36,50_nakd_rhubarb_and_custard.png,0.7,7_skips_prawn.png,0.35,empty.png,-1,51_smarties.png,0.55,50_nakd_rhubarb_and_custard.png,3281,68,1570,0.15,0.35,0.7,TRUE,0.45,0.35,0.55,0.7,0.35,0.55,1,908,1106,,558,3,2572,4,1,0.25,0.528939682,-0.314878833,908,1106,558,76,-0.117006886,0.7,0.55,0.35,-1.651455956,-1.534541163,-0.949772279,908,0,1106,908,558,-0.702781251,-0.521209107,-0.599437711,3,,0.451321664,-0.472880104,-0.222513088,-0.915448061,-0.720184933,-1.513162043,-1.056900215,-0.732476182,-0.025,0.068972499,-81,-0.413201808,2,3,1,1.556455051,1.6,-1.565737294,3,0,0
28,16,72_shapers_vegatable_crisps.png,0.65,empty.png,-1,23_kp_grazing_mix.png,1.4,49_food_doctor_roasted_beans.png,1.15,49_food_doctor_roasted_beans.png,4111,30,3014,0.25,0.75,1.15,FALSE,1.025,0.65,1.4,0.65,1.4,1.15,3,966,345,1266,1036,4,3613,5,0,-0.625,-1.33538645,0.231416973,966,1266,1036,-185,-0.434056979,1.4,1.15,0.65,0.195097126,0.378653014,-0.108127921,1036,1,1036,966,345,-0.777687713,-0.427816164,-1.159114844,3,,-1.12888576,-0.399540271,-0.020196308,-0.31102668,-0.834107992,0.882212557,0.882212557,-0.321059951,-0.075,-0.076072609,-102.5,-0.454170863,3,3,0,1.509141219,3.2,0.168244762,1,1,0
28,41,65_doritos_chilli.png,1,10_hula_hoops_bbq_beef.png,0.2,5_caramello.png,1,empty.png,-1,5_caramello.png,3936,64,1474,0,0.8,1,TRUE,0.6,0.2,1,1,0.2,1,3,1054,978,971,,3,3003,5,0,0.4,0.848538447,0.231416973,1054,978,971,79.5,-0.112755256,1,1,0.2,-0.860076064,-0.09964553,-1.370594458,971,0,1054,978,971,-0.758426051,-0.408493486,0.485757856,3,,0.28498404,-0.288266042,-0.384366513,-0.393217872,-0.036646578,-1.855358415,-0.0303111,-0.407804337,-0.1,-0.148595163,-409.5,-1.039170866,3,2,1,1.484919077,2.2,-0.915494023,4,1,1
28,46,59_crunchie.png,0.55,26_yorkie.png,0.85,53_eat_natural_almond_apricot.png,0.85,empty.png,-1,53_eat_natural_almond_apricot.png,2485,80,2352,0,0.3,0.85,TRUE,0.7,0.55,0.85,0.55,0.85,0.85,3,512,464,896,,3,1872,2,0,-0.3,-0.642922458,-1.407470445,512,464,896,-168,-0.413406207,0.85,0.85,0.55,-1.25576601,-0.577944074,-0.38867604,896,1,896,512,464,-0.927500636,-1.158857475,-0.846431376,3,,0.950334534,-0.973614136,-1.03430917,-0.488053863,-1.06195411,-0.372507472,-0.372507472,-1.127039218,-0.275,-0.656253039,152,0.030788422,1,2,1,1.302814948,2.25,-0.861307083,1,0,0
28,12,empty.png,-1,64_nestle_aero_mint.png,0.9,13_fruit_pastilles.png,0.85,63_kitkat.png,1,63_kitkat.png,1980,84,2346,0.1,0.15,1,TRUE,0.875,0.85,0.9,0.9,0.85,1,3,,388,596,448,3,1432,3,0,-0.025,-0.056991388,-0.861174639,388,596,448,-134,-0.372104662,1,0.9,0.85,-0.860076064,-0.418511226,0.452968318,448,0,596,448,388,-1.248528328,-1.261911757,-1.046128381,3,,1.116672158,-1.13040964,-0.867397826,-1.054540848,-0.264492697,-0.258442015,-0.372507472,-1.377358732,-0.325,-0.801298147,-46,-0.346507997,1,2,1,1.245905968,2.75,-0.319437691,2,0,0
28,37,19_pistachios.png,2,36_nature_valley_protein_bars.png,2,21_kellogs_mint_bars.png,1.1,empty.png,-1,36_nature_valley_protein_bars.png,2217,72,2157,0,0.9,2,TRUE,1.55,1.1,2,2,2,1.1,2,344,587,656,,3,1587,3,0,0.45,0.955071369,-0.861174639,344,587,656,-277.5,-0.546421476,2,2,1.1,1.777856911,3.089011431,1.154338616,587,0,656,587,344,-1.184322789,-1.038090739,-1.161742436,3,,0.617659287,-1.186046755,-0.878778145,-0.791529033,2.241814604,2.250998042,0.197819814,-1.259882049,-0.55,-1.45400113,-103,-0.455123632,1,1,1,0.948461226,5.1,2.227348454,4,0,0
28,22,20_crunch.png,0.85,empty.png,-1,72_shapers_vegatable_crisps.png,0.65,71_walkers_baked_crisps.png,0.4,72_shapers_vegatable_crisps.png,4715,30,1932,0.2,0.45,0.65,FALSE,0.625,0.4,0.85,0.85,0.65,0.4,2,1862,,1452,488,3,3802,5,0,0.325,0.688739065,0.231416973,1862,1452,488,892,0.874230189,0.85,0.65,0.4,-1.25576601,-1.215675467,-0.809498219,1452,0,1862,1452,488,0.106208532,0.354752288,-0.783369163,3,,-1.12888576,0.733433699,0.214996949,-1.003961653,-0.378415756,-0.828769301,-0.828769301,-0.021667898,-1.11E-16,0.141495052,166,0.057465946,3,4,0,1.579580603,1.9,-1.240615658,4,1,1
28,42,30_starburst_original.png,1.15,60_caramel_rice_crisps.png,0.65,58_walnut_whip.png,1.4,empty.png,-1,60_caramel_rice_crisps.png,2243,66,1712,0.25,0.75,0.65,FALSE,1.275,1.15,1.4,1.15,0.65,1.4,2,378,657,452,,3,1487,3,0,0.125,0.262607377,-0.861174639,378,657,452,-176.5,-0.423731593,1.4,1.15,0.65,0.195097126,0.378653014,-0.108127921,657,1,657,452,378,-1.183252697,-1.255470865,-1.072404302,3,,0.368152852,-1.143054439,-0.790264553,-1.049482928,0.305122599,-0.828769301,0.882212557,-1.246994312,-0.075,-0.076072609,16,-0.228364674,1,3,1,1.509141219,3.2,0.168244762,3,0,0
28,30,3_lindt_vanilla.png,1.1,39_milkyway.png,0.75,empty.png,-1,19_pistachios.png,2,3_lindt_vanilla.png,3674,82,2342,0.9,1.25,1.1,FALSE,1.375,0.75,2,1.1,0.75,2,1,1199,1072,,598,3,2869,4,1,-0.275,-0.589655998,-0.314878833,1199,1072,598,364,0.232841494,2,1.1,0.75,1.777856911,0.219220166,0.172420198,1199,1,1199,1072,598,-0.603262667,-0.25713251,-0.494334025,3,,1.033503346,-0.10491646,-0.265505404,-0.864868866,0.19119954,-0.600638386,2.250998042,-0.537673075,0.525,1.664468682,-172,-0.586605717,2,5,1,2.004507049,3.85,0.872674973,2,0,1
28,24,54_milkyway_magic_stars.png,0.3,empty.png,-1,11_lindt_orange.png,0.8,39_milkyway.png,0.75,54_milkyway_magic_stars.png,7568,26,1799,0.05,0.5,0.3,FALSE,0.775,0.75,0.8,0.3,0.8,0.75,1,2632,,1438,2044,3,6114,8,1,-0.475,-1.015787685,1.870304392,2632,1438,2044,891,0.873015438,0.8,0.75,0.3,-1.387662659,-0.89680977,-1.090046338,2632,1,2632,2044,1438,0.930179608,1.308004395,1.7128434,3,,-1.295223383,1.707083205,0.197294231,0.963569037,-1.631569406,-0.486572929,-0.486572929,1.392513435,-0.1,-0.148595163,-131,-0.508478681,5,3,0,1.484919077,1.85,-1.294802597,1,1,1
28,3,empty.png,-1,2_maynards_winegums.png,1.3,29_mms_peanut.png,1.45,45_gb_ginger.png,1.15,29_mms_peanut.png,5999,46,3331,0.15,0.3,1.45,TRUE,1.225,1.15,1.3,1.3,1.45,1.15,2,,1586,1947,1316,3,4849,6,0,2.22E-16,-0.003724927,0.77771278,1586,1947,1316,-45.5,-0.264599171,1.45,1.3,1.15,0.326993775,0.856951558,1.294612675,1947,1,1947,1586,1316,0.197166378,0.570522191,1.392277155,3,,-0.463535266,0.384437253,0.840914489,0.043027686,0.646891776,0.654081642,0.996278014,0.614788054,-0.425,-1.091388362,-297,-0.824797901,4,1,0,1.123472949,3.9,0.926861912,2,1,0
28,26,57_food_doctor_mild_korma_crisps.png,1.35,70_gb_butterscotch.png,1.2,empty.png,-1,58_walnut_whip.png,1.4,70_gb_butterscotch.png,4127,80,2117,0.05,0.2,1.2,FALSE,1.375,1.35,1.4,1.35,1.2,1.4,2,1468,1247,,544,3,3259,4,0,0.05,0.102807995,-0.314878833,1468,1247,544,572.5,0.486117143,1.4,1.35,1.2,0.195097126,1.016384406,1.434886735,1247,0,1468,1247,544,-0.315407836,0.024656542,-0.636224002,3,,0.950334534,0.235228627,-0.044221426,-0.93315078,0.760814835,0.425950728,0.882212557,-0.313129036,-0.55,-1.45400113,-51,-0.356035684,3,1,1,0.948461226,3.95,0.981048851,3,0,1
28,28,21_kellogs_mint_bars.png,1.1,61_marmite_crisps.png,0.6,empty.png,-1,40_nestle_rolo.png,1.25,21_kellogs_mint_bars.png,7856,28,2587,0.15,0.65,1.1,FALSE,0.925,0.6,1.25,1.1,0.6,1.25,1,3791,1054,,1832,3,6677,7,1,0.175,0.369140299,1.324008586,3791,1054,1832,2348,2.642908107,1.25,1.1,0.6,-0.20059282,0.219220166,-0.248401981,3791,1,3791,1832,1054,2.170416591,0.966637087,0.703848006,3,,-1.212054571,3.172615383,-0.288266042,0.695499303,0.19119954,-0.942834758,0.540016185,1.535269911,-0.15,-0.29364027,1432,2.469876379,5,2,0,1.435248953,2.95,-0.102689934,3,1,1
28,32,66_haribo_tangfastics.png,1.5,43_mccoys_steak_crisps.png,0.8,empty.png,-1,68_skittles_wildberry.png,0.9,68_skittles_wildberry.png,4910,38,1297,0.6,0.7,0.9,FALSE,1.15,0.8,1.5,1.5,0.8,0.9,3,850,1540,,1645,3,4035,7,0,0.65,1.381203057,1.324008586,850,1540,1645,-742.5,-1.111280839,1.5,0.9,0.8,0.458890424,-0.418511226,0.312694258,1645,1,1645,1540,850,-0.126001498,0.496451926,0.167819203,3,,-0.796210513,-0.546219937,0.326271178,0.459041566,1.102584013,-0.486572929,-0.258442015,0.074990132,0.2,0.721675483,-320,-0.868625262,4,4,0,1.753640588,3.2,0.168244762,4,1,0
28,47,48_mentos_mint.png,0,62_cadbury_wispa.png,0.9,43_mccoys_steak_crisps.png,0.8,empty.png,-1,62_cadbury_wispa.png,1952,92,2672,0.1,0.9,0.9,TRUE,0.4,0,0.8,0,0.9,0.8,2,482,384,506,,3,1372,4,0,-0.85,-1.814784599,-0.314878833,482,384,506,37,-0.164382187,0.9,0.8,0,-1.123869361,-0.737376922,-1.931690696,384,0,506,482,384,-1.344836635,-1.20716417,-1.056638749,3,,1.449347405,-1.011548532,-1.13546756,-0.981201015,-2.31510776,-0.258442015,-0.486572929,-1.391237834,0.1,0.431585268,-168,-0.578983568,1,4,1,1.668881391,1.7,-1.457363415,1,0,0
28,45,32_snickers.png,1,48_mentos_mint.png,0,44_walkers_french_fries.png,0.8,empty.png,-1,32_snickers.png,3137,100,3041,0.2,1,1,TRUE,0.4,0,0.8,1,0,0.8,1,946,396,474,,3,1816,3,1,0.6,1.274670135,-0.861174639,946,396,474,511,0.411409937,1,0.8,0,-0.860076064,-0.737376922,-1.931690696,946,1,946,474,396,-0.87399602,-1.220045955,-1.025107643,3,,1.782022652,-0.424829869,-1.120293801,-1.021664371,-0.036646578,-2.311620243,-0.486572929,-0.80385442,0.2,0.721675483,274,0.263263993,2,4,1,1.753640588,1.8,-1.348989537,4,0,1
28,40,41_jelly_babies_berry_mix.png,1.9,62_cadbury_wispa.png,0.9,38_milkybar.png,1.15,empty.png,-1,41_jelly_babies_berry_mix.png,3611,64,1567,0.75,1,1.9,TRUE,1.025,0.9,1.15,1.9,0.9,1.15,1,1828,392,602,,3,2822,4,1,0.875,1.860601205,-0.314878833,1828,392,602,1331,1.407506017,1.9,1.15,0.9,1.514063614,0.378653014,0.593242377,1828,1,1828,602,392,0.069825394,-1.013937392,-1.035618012,3,,0.28498404,0.690441383,-1.125351721,-0.859810947,2.013968485,-0.258442015,0.311885271,-0.568901054,0.3,1.011765698,1030,1.703850317,2,5,1,1.83448781,3.95,0.981048851,4,0,1
28,13,46_wasabi_peanuts.png,1.9,empty.png,-1,12_szechuan_peanuts.png,1.8,23_kp_grazing_mix.png,1.4,12_szechuan_peanuts.png,3070,36,2825,0.1,0.5,1.8,FALSE,1.65,1.4,1.9,1.9,1.8,1.4,2,1006,,653,718,3,2377,5,0,0.3,0.635472604,0.231416973,1006,653,718,320.5,0.179999811,1.9,1.8,1.4,1.514063614,2.451280039,1.995982974,653,0,1006,718,653,-0.809790482,-0.827151506,-0.349816455,3,,-0.879379324,-0.348961076,-0.795322473,-0.713131281,2.013968485,1.794736214,1.794736214,-0.837065127,-0.6,-1.599046238,-38.5,-0.332216466,1,1,0,0.86863893,5.1,2.227348454,3,1,1
28,20,7_skips_prawn.png,0.35,empty.png,-1,52_discos_salt_vinegar.png,0.55,16_peanuts.png,1.05,16_peanuts.png,4906,64,1443,0.5,0.7,1.05,TRUE,0.45,0.35,0.55,0.35,0.55,1.05,3,1288,,1448,1214,3,3950,5,0,-0.45,-0.962521224,0.231416973,1288,1448,1214,-43,-0.261562292,1.05,0.55,0.35,-0.728179415,-1.534541163,-0.949772279,1214,0,1448,1288,1214,-0.336809683,0.090675691,1.124262753,3,,0.28498404,0.007622249,0.20993903,-0.085949262,-1.517646347,-1.056900215,-1.056900215,0.073007403,0.325,1.084288251,-447,-1.110628521,4,5,1,1.854148883,1.95,-1.186428719,1,1,0
28,6,empty.png,-1,67_sour_cream_and_chive_rice_crisps.png,1,47_daim.png,1.1,33_walkers_smoky_bacon.png,0.65,67_sour_cream_and_chive_rice_crisps.png,4504,82,2512,0.1,0.45,1,FALSE,0.875,0.65,1.1,1,1.1,0.65,1,,1321,1200,984,3,3505,4,1,0.125,0.262607377,-0.314878833,1321,1200,984,229,0.068850066,1.1,1,0.65,-0.596282766,-0.09964553,-0.108127921,1321,1,1321,1200,984,-0.472711406,-0.051023946,0.519916554,3,,1.033503346,0.049350085,-0.10365198,-0.376779633,-0.036646578,-0.0303111,0.197819814,-0.126256844,-0.225,-0.511207931,-371,-0.965807673,3,2,1,1.357340008,2.75,-0.319437691,3,0,1
28,2,empty.png,-1,65_doritos_chilli.png,1,69_maple_pecan.png,1.3,30_starburst_original.png,1.15,65_doritos_chilli.png,5632,66,2037,0.15,0.3,1,FALSE,1.225,1.15,1.3,1,1.3,1.15,1,,1769,1952,1220,3,4941,6,1,-0.225,-0.483123076,0.77771278,1769,1952,1220,183,0.012971505,1.3,1.15,1,-0.068696171,0.378653014,0.873790496,1769,0,1952,1769,1220,0.20251684,0.865193028,1.140028307,3,,0.368152852,0.61583707,0.847236888,-0.078362382,-0.036646578,-0.0303111,0.654081642,0.432872685,-0.35,-0.8738207,-427,-1.072517771,4,1,1,1.216453504,3.45,0.439179459,2,1,1
28,14,5_caramello.png,1,empty.png,-1,32_snickers.png,1,8_cadbury_double_decker_bar.png,1,32_snickers.png,2644,96,2849,0,0,1,TRUE,1,1,1,1,1,1,2,554,,676,1022,3,2252,4,0,0,-0.003724927,-0.314878833,554,676,1022,-295,-0.567679624,1,1,1,-0.860076064,-0.09964553,0.873790496,676,0,1022,676,554,-0.792669005,-0.894780878,-0.60994808,3,,1.615685029,-0.920505981,-0.766239436,-0.328729398,-0.036646578,-0.0303111,-0.0303111,-1.048225747,-0.5,-1.308956023,69,-0.127371188,1,1,1,1.022068396,3,-0.048502995,2,0,0
28,31,42_dairy_milk_fruit_and_nut.png,1.5,34_hobnob_flapjack.png,0.9,empty.png,-1,27_mars.png,0.7,34_hobnob_flapjack.png,2181,58,1115,0.6,0.8,0.9,FALSE,1.1,0.7,1.5,1.5,0.9,0.7,2,506,567,,512,3,1585,3,0,0.7,1.487735979,-0.861174639,506,567,512,-33.5,-0.250022155,1.5,0.9,0.7,0.458890424,-0.418511226,0.032146139,567,1,567,512,506,-1.279561005,-1.158857475,-0.736072504,3,,0.035477605,-0.981201015,-0.904067742,-0.973614136,1.102584013,-0.258442015,-0.714703843,-1.277726609,0.25,0.86672059,-198,-0.636149692,1,4,0,1.794519551,3.1,0.059870884,4,0,0
28,34,31_beef_jerky.png,0.35,52_discos_salt_vinegar.png,0.55,empty.png,-1,6_bounty.png,0.7,52_discos_salt_vinegar.png,2791,20,1980,0.15,0.35,0.55,FALSE,0.525,0.35,0.7,0.35,0.55,0.7,2,464,1060,,686,3,2210,3,0,-0.275,-0.589655998,-0.861174639,464,1060,686,-409,-0.706161274,0.7,0.55,0.35,-1.651455956,-1.534541163,-0.949772279,1060,1,1060,686,464,-0.752005497,-0.878678647,-0.846431376,3,,-1.544729818,-1.03430917,-0.280679163,-0.753594637,-1.517646347,-1.056900215,-0.714703843,-0.975360463,-0.025,0.068972499,142,0.011733047,1,3,0,1.556455051,1.6,-1.565737294,2,0,0
28,1,empty.png,-1,22_no_sugar_toffees.png,1,42_dairy_milk_fruit_and_nut.png,1.5,66_haribo_tangfastics.png,1.5,42_dairy_milk_fruit_and_nut.png,2441,84,2292,0,0.5,1.5,TRUE,1.25,1,1.5,1,1.5,1.5,2,,620,820,430,3,1870,2,0,-0.5,-1.069054146,-1.407470445,620,820,430,-5,-0.215401742,1.5,1.5,1,0.458890424,1.494682951,0.873790496,820,1,820,620,430,-1.008827651,-0.984953375,-0.935769509,3,,1.116672158,-0.837050309,-0.584154333,-1.077301486,-0.036646578,-0.0303111,1.110343471,-1.148849235,-0.5,-1.308956023,-15,-0.287436335,1,1,1,1.022068396,4,1.03523579,1,0,0
28,27,55_bassetts_licorice_allsorts.png,1.7,37_trail_mix.png,1.85,empty.png,-1,41_jelly_babies_berry_mix.png,1.9,55_bassetts_licorice_allsorts.png,8347,16,2252,0.05,0.2,1.7,FALSE,1.875,1.85,1.9,1.7,1.85,1.9,1,2387,2212,,1298,3,5897,7,1,-0.175,-0.376590154,1.324008586,2387,2212,1298,632,0.558394847,1.9,1.85,1.7,1.514063614,2.610712887,2.837627331,2387,1,2387,2212,1298,0.668006993,1.578521885,1.344980496,3,,-1.711067442,1.397285635,1.176001656,0.020267048,1.558276249,1.908801671,2.022867128,1.778649874,-0.8,-2.179226668,-474,-1.162078032,5,1,0,0.417556176,5.45,2.606657029,2,1,1
28,29,22_no_sugar_toffees.png,1,20_crunch.png,0.85,empty.png,-1,36_nature_valley_protein_bars.png,2,36_nature_valley_protein_bars.png,2257,92,3549,1,1.15,2,TRUE,0.925,0.85,1,1,0.85,2,3,470,472,,795,3,1737,2,0,-0.425,-0.909254763,-1.407470445,470,472,795,-163.5,-0.407939826,2,1,0.85,1.777856911,-0.09964553,0.452968318,795,1,795,472,470,-1.035579959,-1.223266402,-0.830665823,3,,1.449347405,-1.02672229,-1.024193331,-0.61576633,-0.036646578,-0.372507472,2.250998042,-1.240054761,0.575,1.809513789,88,-0.091165976,1,5,1,2.04036605,3.85,0.872674973,1,0,0
